Simple,6,,,,
0,0,-90,-42.12300255,-83.03962708,0
0,0,-90,-42.11799416,-83.2270121,0
0,0,-90,-42.112037,-83.41337129,0
0,0,-90,-42.10513218,-83.59870782,0
0,0,-90,-42.09728074,-83.78302473,0
0,0,-90,-42.08848371,-83.96632503,0
0,0,-90,-42.07874208,-84.14861164,0
0,0,-90,-42.06805679,-84.32988741,0
0,0,-90,-42.05642878,-84.51015511,0
0,0,-90,-42.04385893,-84.68941747,0
0,0,-90,-42.03034811,-84.86767712,0
0,0,-90,-42.01589715,-85.04493666,0
0,0,-90,-42.00050685,-85.22119858,0
0,0,-90,-41.984178,-85.39646535,0
0,0,-90,-41.96691134,-85.57073935,0
0,0,-90,-41.9487076,-85.74402291,0
0,0,-90,-41.92956749,-85.9163183,0
0,0,-90,-41.90949168,-86.08762772,0
0,0,-90,-41.88848083,-86.25795332,0
0,0,-90,-41.86653556,-86.4272972,0
0,0,-90,-41.84365649,-86.59566138,0
0,0,-90,-41.81984421,-86.76304786,0
0,0,-90,-41.79509929,-86.92945855,0
0,0,-90,-41.76942228,-87.09489533,0
0,0,-90,-41.7428137,-87.25936001,0
0,0,-90,-41.71527408,-87.42285437,0
0,0,-90,-41.68680391,-87.58538011,0
0,0,-90,-41.65740366,-87.74693892,0
0,0,-90,-41.62707381,-87.90753239,0
0,0,-90,-41.59581479,-88.06716212,0
0,0,-90,-41.56362705,-88.22582961,0
0,0,-90,-41.53051101,-88.38353634,0
0,0,-90,-41.49646707,-88.54028374,0
0,0,-90,-41.46149562,-88.6960732,0
0,0,-90,-41.42559705,-88.85090605,0
0,0,-90,-41.38877174,-89.00478359,0
0,0,-90,-41.35102003,-89.15770709,0
0,0,-90,-41.31234229,-89.30967774,0
0,0,-90,-41.27273885,-89.46069671,0
0,0,-90,-41.23221005,-89.61076515,0
0,0,-90,-41.19075621,-89.75988414,0
0,0,-90,-41.14837764,-89.90805472,0
0,0,-90,-41.10507467,-90.05527792,0
0,0,-90,-41.06084759,-90.20155471,0
0,0,-90,-41.01569671,-90.34688602,0
0,0,-90,-41.01569671,-90.34688602,30
0,0,-90,-25.61208958,-77.36094499,30
0,0,-90,-25.61208958,-77.36094499,0
0,0,-90,-25.86448778,-77.78449096,0
0,0,-90,-26.11588709,-78.20615118,0
0,0,-90,-26.36630683,-78.62595728,0
0,0,-90,-26.61576584,-79.04394007,0
0,0,-90,-26.86428257,-79.46012962,0
0,0,-90,-27.11187501,-79.87455525,0
0,0,-90,-27.35856075,-80.28724555,0
0,0,-90,-27.604357,-80.69822846,0
0,0,-90,-27.84928057,-81.10753121,0
0,0,-90,-28.09334791,-81.51518042,0
0,0,-90,-28.33657514,-81.92120208,0
0,0,-90,-28.57897801,-82.32562158,0
0,0,-90,-28.82057194,-82.72846372,0
0,0,-90,-29.06137207,-83.12975275,0
0,0,-90,-29.30139318,-83.52951237,0
0,0,-90,-29.54064981,-83.92776577,0
0,0,-90,-29.77915617,-84.3245356,0
0,0,-90,-30.01692621,-84.71984405,0
0,0,-90,-30.25397361,-85.11371281,0
0,0,-90,-30.49031181,-85.50616312,0
0,0,-90,-30.72595396,-85.89721577,0
0,0,-90,-30.96091302,-86.28689111,0
0,0,-90,-31.19520168,-86.67520906,0
0,0,-90,-31.42883241,-87.06218916,0
0,0,-90,-31.66181747,-87.44785053,0
0,0,-90,-31.89416891,-87.83221191,0
0,0,-90,-32.12589858,-88.21529168,0
0,0,-90,-32.3570181,-88.59710783,0
0,0,-90,-32.58753894,-88.97767802,0
0,0,-90,-32.81747237,-89.35701957,0
0,0,-90,-33.04682948,-89.73514946,0
0,0,-90,-33.27562118,-90.11208435,0
0,0,-90,-33.50385823,-90.48784057,0
0,0,-90,-33.73155121,-90.86243418,0
0,0,-90,-33.95871055,-91.23588092,0
0,0,-90,-34.18534654,-91.60819625,0
0,0,-90,-34.41146931,-91.97939534,0
0,0,-90,-34.63708885,-92.34949311,0
0,0,-90,-34.86221501,-92.71850418,0
0,0,-90,-35.08685752,-93.08644296,0
0,0,-90,-35.31102598,-93.45332357,0
0,0,-90,-35.53472985,-93.8191599,0
0,0,-90,-35.75797848,-94.1839656,0
0,0,-90,-35.98078112,-94.5477541,0
0,0,-90,-36.20314687,-94.91053858,0
0,0,-90,-36.42508477,-95.27233204,0
0,0,-90,-36.64660371,-95.63314724,0
0,0,-90,-37.30873446,-96.70984778,0
0,0,-90,-36.92362686,-96.51800335,0
0,0,-90,-36.53786678,-96.32379131,0
0,0,-90,-36.1514635,-96.12721215,0
0,0,-90,-35.76442607,-95.92826621,0
0,0,-90,-35.37676328,-95.7269537,0
0,0,-90,-34.98848363,-95.52327467,0
0,0,-90,-34.59959538,-95.31722904,0
0,0,-90,-34.21010648,-95.10881656,0
0,0,-90,-33.82002465,-94.89803684,0
0,0,-90,-33.4293573,-94.6848893,0
0,0,-90,-33.03811157,-94.46937321,0
0,0,-90,-32.64629433,-94.25148767,0
0,0,-90,-32.25391214,-94.03123158,0
0,0,-90,-31.86097129,-93.80860367,0
0,0,-90,-31.46747776,-93.58360247,0
0,0,-90,-31.07343727,-93.35622632,0
0,0,-90,-30.67885522,-93.12647334,0
0,0,-90,-30.28373671,-92.89434147,0
0,0,-90,-29.88808654,-92.65982842,0
0,0,-90,-29.49190921,-92.42293167,0
0,0,-90,-29.09520892,-92.18364849,0
0,0,-90,-28.69798956,-91.94197591,0
0,0,-90,-28.30025469,-91.69791072,0
0,0,-90,-27.90200756,-91.45144945,0
0,0,-90,-27.50325113,-91.20258841,0
0,0,-90,-27.10398801,-90.95132361,0
0,0,-90,-26.7042205,-90.69765082,0
0,0,-90,-26.30395057,-90.44156553,0
0,0,-90,-25.90317986,-90.18306295,0
0,0,-90,-25.50190968,-89.92213798,0
0,0,-90,-25.10014101,-89.65878526,0
0,0,-90,-24.69787448,-89.39299908,0
0,0,-90,-24.29511039,-89.12477345,0
0,0,-90,-23.89184869,-88.85410205,0
0,0,-90,-23.48808899,-88.58097822,0
0,0,-90,-23.08383053,-88.30539497,0
0,0,-90,-22.67907221,-88.02734495,0
0,0,-90,-22.27381258,-87.74682048,0
0,0,-90,-21.8680498,-87.46381347,0
0,0,-90,-21.46178167,-87.17831548,0
0,0,-90,-21.05500565,-86.89031768,0
0,0,-90,-20.64771877,-86.59981083,0
0,0,-90,-20.23991773,-86.30678528,0
0,0,-90,-19.83159882,-86.01123098,0
0,0,-90,-19.42275793,-85.71313742,0
0,0,-90,-19.01339058,-85.41249367,0
0,0,-90,-18.60349187,-85.10928831,0
0,0,-90,-18.60349187,-85.10928831,30
0,0,-90,-18.90879971,-83.66348817,30
0,0,-90,-18.90879971,-83.66348817,0
0,0,-90,-19.16563931,-84.02011301,0
0,0,-90,-19.42210564,-84.37555414,0
0,0,-90,-19.67821048,-84.72982745,0
0,0,-90,-19.93396545,-85.08294854,0
0,0,-90,-20.18938205,-85.43493271,0
0,0,-90,-20.44447161,-85.78579497,0
0,0,-90,-20.69924535,-86.13555005,0
0,0,-90,-20.95371432,-86.48421242,0
0,0,-90,-21.20788949,-86.83179625,0
0,0,-90,-21.46178167,-87.17831548,0
0,0,-90,-21.71540158,-87.52378379,0
0,0,-90,-21.96875979,-87.86821462,0
0,0,-90,-22.2218668,-88.21162115,0
0,0,-90,-22.47473298,-88.55401636,0
0,0,-90,-22.72736861,-88.89541297,0
0,0,-90,-22.97978387,-89.23582351,0
0,0,-90,-23.23198884,-89.57526028,0
0,0,-90,-23.48399352,-89.91373537,0
0,0,-90,-23.73580782,-90.25126066,0
0,0,-90,-23.98744156,-90.58784785,0
0,0,-90,-24.2389045,-90.92350844,0
0,0,-90,-24.4902063,-91.25825372,0
0,0,-90,-24.74135656,-91.59209483,0
0,0,-90,-24.99236481,-91.92504271,0
0,0,-90,-25.24324051,-92.25710812,0
0,0,-90,-25.49399306,-92.58830166,0
0,0,-90,-25.74463181,-92.91863377,0
0,0,-90,-25.99516602,-93.24811471,0
0,0,-90,-26.24560493,-93.57675459,0
0,0,-90,-26.4959577,-93.90456337,0
0,0,-90,-26.74623348,-94.23155084,0
0,0,-90,-26.99644132,-94.55772667,0
0,0,-90,-27.24659028,-94.88310037,0
0,0,-90,-27.49668934,-95.20768132,0
0,0,-90,-27.74674745,-95.53147873,0
0,0,-90,-27.99677354,-95.85450172,0
0,0,-90,-28.2467765,-96.17675925,0
0,0,-90,-28.49676516,-96.49826017,0
0,0,-90,-28.74674837,-96.81901319,0
0,0,-90,-28.99673491,-97.13902691,0
0,0,-90,-29.24673357,-97.4583098,0
0,0,-90,-29.49675309,-97.77687022,0
0,0,-90,-29.74680221,-98.09471642,0
0,0,-90,-29.99688964,-98.41185653,0
0,0,-90,-30.24702408,-98.72829858,0
0,0,-90,-30.49721422,-99.04405049,0
0,0,-90,-30.74746874,-99.35912007,0
0,0,-90,-31.4987052,-100.3003115,0
0,0,-90,-31.42972657,-100.3242491,0
0,0,-90,-31.36053975,-100.347948,0
0,0,-90,-31.29114499,-100.371408,0
0,0,-90,-31.22154257,-100.3946292,0
0,0,-90,-31.15173275,-100.4176114,0
0,0,-90,-31.08171577,-100.4403546,0
0,0,-90,-31.01149192,-100.4628588,0
0,0,-90,-30.94106146,-100.4851239,0
0,0,-90,-30.87042466,-100.5071499,0
0,0,-90,-30.79958179,-100.5289367,0
0,0,-90,-30.72853312,-100.5504843,0
0,0,-90,-30.65727893,-100.5717926,0
0,0,-90,-30.58581949,-100.5928616,0
0,0,-90,-30.51415508,-100.6136912,0
0,0,-90,-30.44228599,-100.6342814,0
0,0,-90,-30.37021249,-100.6546322,0
0,0,-90,-30.29793487,-100.6747434,0
0,0,-90,-30.22545341,-100.6946151,0
0,0,-90,-30.15276841,-100.7142473,0
0,0,-90,-30.07988014,-100.7336398,0
0,0,-90,-30.00678891,-100.7527926,0
0,0,-90,-29.933495,-100.7717056,0
0,0,-90,-29.85999871,-100.790379,0
0,0,-90,-29.78630033,-100.8088125,0
0,0,-90,-29.71240017,-100.8270061,0
0,0,-90,-29.63829852,-100.8449599,0
0,0,-90,-29.56399569,-100.8626737,0
0,0,-90,-29.48949197,-100.8801476,0
0,0,-90,-29.41478768,-100.8973814,0
0,0,-90,-29.33988312,-100.9143752,0
0,0,-90,-29.2647786,-100.9311289,0
0,0,-90,-29.18947443,-100.9476425,0
0,0,-90,-29.11397092,-100.9639159,0
0,0,-90,-29.0382684,-100.979949,0
0,0,-90,-28.96236716,-100.995742,0
0,0,-90,-28.88626753,-101.0112946,0
0,0,-90,-28.80996984,-101.0266069,0
0,0,-90,-28.7334744,-101.0416789,0
0,0,-90,-28.65678153,-101.0565104,0
0,0,-90,-28.57989156,-101.0711015,0
0,0,-90,-28.50280481,-101.0854522,0
0,0,-90,-28.42552162,-101.0995624,0
0,0,-90,-28.34804231,-101.113432,0
0,0,-90,-28.27036722,-101.127061,0
0,0,-90,-28.19249667,-101.1404495,0
0,0,-90,-28.11443101,-101.1535973,0
0,0,-90,-28.03617056,-101.1665045,0
0,0,-90,-28.03617056,-101.1665045,30
0,0,-90,-23.61906232,-101.505555,30
0,0,-90,-23.61906232,-101.505555,0
0,0,-90,-23.30451844,-101.1911141,0
0,0,-90,-22.99031581,-100.8758092,0
0,0,-90,-22.67644381,-100.5596334,0
0,0,-90,-22.36289178,-100.2425799,0
0,0,-90,-22.04964907,-99.92464172,0
0,0,-90,-21.73670498,-99.60581161,0
0,0,-90,-21.42404882,-99.2860823,0
0,0,-90,-21.11166985,-98.96544636,0
0,0,-90,-20.79955733,-98.64389619,0
0,0,-90,-20.48770046,-98.32142405,0
0,0,-90,-20.17608843,-97.99802208,0
0,0,-90,-19.86471041,-97.67368223,0
0,0,-90,-19.5535555,-97.3483963,0
0,0,-90,-19.2426128,-97.02215595,0
0,0,-90,-18.93187135,-96.69495266,0
0,0,-90,-18.62132015,-96.36677776,0
0,0,-90,-18.31094816,-96.0376224,0
0,0,-90,-18.0007443,-95.70747756,0
0,0,-90,-17.69069743,-95.37633405,0
0,0,-90,-17.38079636,-95.04418248,0
0,0,-90,-17.07102985,-94.71101332,0
0,0,-90,-16.7613866,-94.3768168,0
0,0,-90,-16.45185526,-94.041583,0
0,0,-90,-16.1424244,-93.70530179,0
0,0,-90,-15.83308253,-93.36796283,0
0,0,-90,-15.5238181,-93.02955559,0
0,0,-90,-15.21461948,-92.69006934,0
0,0,-90,-14.90547496,-92.34949311,0
0,0,-90,-14.59637276,-92.00781572,0
0,0,-90,-14.28730102,-91.66502579,0
0,0,-90,-13.97824778,-91.32111169,0
0,0,-90,-13.66920101,-90.97606154,0
0,0,-90,-13.36014856,-90.62986326,0
0,0,-90,-13.0510782,-90.2825045,0
0,0,-90,-12.74197762,-89.93397265,0
0,0,-90,-12.43283435,-89.58425486,0
0,0,-90,-12.12363587,-89.23333801,0
0,0,-90,-11.8143695,-88.88120871,0
0,0,-90,-11.50502246,-88.52785328,0
0,0,-90,-11.19558186,-88.17325777,0
0,0,-90,-10.88603466,-87.81740792,0
0,0,-90,-10.5763677,-87.4602892,0
0,0,-90,-10.26656767,-87.10188674,0
0,0,-90,-9.956621135,-86.74218536,0
0,0,-90,-9.646514495,-86.38116957,0
0,0,-90,-9.336234002,-86.01882352,0
0,0,-90,-9.025765748,-85.65513104,0
0,0,-90,-8.093092801,-84.55580787,0
0,0,-90,-8.235854681,-84.89987734,0
0,0,-90,-8.377550711,-85.24257494,0
0,0,-90,-8.518187091,-85.58391505,0
0,0,-90,-8.657769811,-85.92391172,0
0,0,-90,-8.796304656,-86.26257868,0
0,0,-90,-8.933797214,-86.59992938,0
0,0,-90,-9.070252874,-86.93597695,0
0,0,-90,-9.205676835,-87.27073424,0
0,0,-90,-9.340074106,-87.60421381,0
0,0,-90,-9.473449515,-87.93642796,0
0,0,-90,-9.605807707,-88.26738872,0
0,0,-90,-9.737153152,-88.59710783,0
0,0,-90,-9.867490144,-88.92559681,0
0,0,-90,-9.99682281,-89.2528669,0
0,0,-90,-10.12515511,-89.57892912,0
0,0,-90,-10.25249083,-89.90379424,0
0,0,-90,-10.37883361,-90.22747279,0
0,0,-90,-10.50418692,-90.54997508,0
0,0,-90,-10.62855408,-90.87131119,0
0,0,-90,-10.75193825,-91.19149099,0
0,0,-90,-10.87434246,-91.51052413,0
0,0,-90,-10.99576955,-91.82842006,0
0,0,-90,-11.11622226,-92.145188,0
0,0,-90,-11.23570316,-92.460837,0
0,0,-90,-11.35421469,-92.77537589,0
0,0,-90,-11.47175913,-93.08881333,0
0,0,-90,-11.58833864,-93.40115777,0
0,0,-90,-11.70395525,-93.71241748,0
0,0,-90,-11.81861084,-94.02260056,0
0,0,-90,-11.93230716,-94.33171492,0
0,0,-90,-12.04504585,-94.63976829,0
0,0,-90,-12.15682838,-94.94676825,0
0,0,-90,-12.26765613,-95.2527222,0
0,0,-90,-12.37753035,-95.55763736,0
0,0,-90,-12.48645214,-95.86152082,0
0,0,-90,-12.5944225,-96.16437948,0
0,0,-90,-12.7014423,-96.4662201,0
0,0,-90,-12.8075123,-96.76704929,0
0,0,-90,-12.91263311,-97.06687348,0
0,0,-90,-13.01680527,-97.365699,0
0,0,-90,-13.12002915,-97.66353199,0
0,0,-90,-13.22230505,-97.96037846,0
0,0,-90,-13.32363313,-98.25624429,0
0,0,-90,-13.42401343,-98.55113521,0
0,0,-90,-13.52344589,-98.84505681,0
0,0,-90,-13.62193035,-99.13801455,0
0,0,-90,-13.71946651,-99.43001376,0
0,0,-90,-13.71946651,-99.43001376,30
0,0,-90,-17.92968476,-93.44206026,30
0,0,-90,-17.92968476,-93.44206026,0
0,0,-90,-17.76565527,-93.44158601,0
0,0,-90,-17.60097304,-93.44016329,0
0,0,-90,-17.43564075,-93.43779209,0
0,0,-90,-17.26966111,-93.43447242,0
0,0,-90,-17.10303682,-93.43020428,0
0,0,-90,-16.93577061,-93.4249877,0
0,0,-90,-16.7678652,-93.41882269,0
0,0,-90,-16.59932333,-93.41170926,0
0,0,-90,-16.43014774,-93.40364744,0
0,0,-90,-16.26034119,-93.39463725,0
0,0,-90,-16.08990645,-93.38467871,0
0,0,-90,-15.91884628,-93.37377186,0
0,0,-90,-15.74716346,-93.36191673,0
0,0,-90,-15.57486079,-93.34911335,0
0,0,-90,-15.40194104,-93.33536175,0
0,0,-90,-15.22840703,-93.32066199,0
0,0,-90,-15.05426156,-93.30501409,0
0,0,-90,-14.87950744,-93.2884181,0
0,0,-90,-14.70414749,-93.27087407,0
0,0,-90,-14.52818454,-93.25238205,0
0,0,-90,-14.35162141,-93.23294209,0
0,0,-90,-14.17446094,-93.21255423,0
0,0,-90,-13.99670596,-93.19121854,0
0,0,-90,-13.81835933,-93.16893507,0
0,0,-90,-13.63942388,-93.14570387,0
0,0,-90,-13.45990247,-93.12152502,0
0,0,-90,-13.27979794,-93.09639856,0
0,0,-90,-13.09911317,-93.07032457,0
0,0,-90,-12.91785099,-93.0433031,0
0,0,-90,-12.73601428,-93.01533422,0
0,0,-90,-12.5536059,-92.986418,0
0,0,-90,-12.3706287,-92.95655451,0
0,0,-90,-12.18708556,-92.92574381,0
0,0,-90,-12.00297934,-92.89398598,0
0,0,-90,-11.81831291,-92.86128108,0
0,0,-90,-11.63308913,-92.82762919,0
0,0,-90,-11.44731086,-92.79303038,0
0,0,-90,-11.26098097,-92.75748471,0
0,0,-90,-11.07410232,-92.72099226,0
0,0,-90,-10.88667778,-92.68355311,0
0,0,-90,-10.69871021,-92.64516732,0
0,0,-90,-10.51020245,-92.60583497,0
0,0,-90,-10.32115737,-92.56555612,0
0,0,-90,-10.13157782,-92.52433085,0
0,0,-90,-9.941466647,-92.48215922,0
0,0,-90,-9.750826691,-92.43904131,0
0,0,-90,-9.559660796,-92.39497717,0
0,0,-90,-9.559660796,-92.39497717,30
0,0,-90,5.982356745,-80.07646,30
0,0,-90,5.982356745,-80.07646,0
0,0,-90,5.784583862,-80.43621652,0
0,0,-90,5.587600736,-80.79463371,0
0,0,-90,5.391396881,-81.15172973,0
0,0,-90,5.195962035,-81.50752235,0
0,0,-90,5.001286157,-81.86202897,0
0,0,-90,4.807359418,-82.21526663,0
0,0,-90,4.614172194,-82.56725201,0
0,0,-90,4.421715064,-82.91800147,0
0,0,-90,4.229978801,-83.26753102,0
0,0,-90,4.038954368,-83.61585636,0
0,0,-90,3.848632913,-83.96299286,0
0,0,-90,3.659005763,-84.30895562,0
0,0,-90,3.470064418,-84.65375941,0
0,0,-90,3.28180055,-84.99741873,0
0,0,-90,3.094205995,-85.3399478,0
0,0,-90,2.907272751,-85.68136056,0
0,0,-90,2.720992972,-86.0216707,0
0,0,-90,2.535358964,-86.36089164,0
0,0,-90,2.350363182,-86.69903654,0
0,0,-90,2.165998227,-87.03611834,0
0,0,-90,1.982256839,-87.37214973,0
0,0,-90,1.799131899,-87.70714315,0
0,0,-90,1.616616417,-88.04111085,0
0,0,-90,1.434703538,-88.37406482,0
0,0,-90,1.253386534,-88.70601686,0
0,0,-90,1.0726588,-89.03697857,0
0,0,-90,0.892513853,-89.3669613,0
0,0,-90,0.712945329,-89.69597626,0
0,0,-90,0.53394698,-90.02403442,0
0,0,-90,0.355512669,-90.35114657,0
0,0,-90,0.177636372,-90.67732333,0
0,0,-90,0.00031217,-91.00257513,0
0,0,-90,-0.176465747,-91.32691222,0
0,0,-90,-0.352703091,-91.65034467,0
0,0,-90,-0.52840547,-91.97288241,0
0,0,-90,-0.703578394,-92.29453516,0
0,0,-90,-0.878227278,-92.61531253,0
0,0,-90,-1.052357444,-92.93522394,0
0,0,-90,-1.22597412,-93.25427865,0
0,0,-90,-1.399082445,-93.57248581,0
0,0,-90,-1.571687471,-93.88985438,0
0,0,-90,-1.743794162,-94.20639319,0
0,0,-90,-1.915407401,-94.52211095,0
0,0,-90,-2.086531985,-94.83701621,0
0,0,-90,-2.257172633,-95.15111738,0
0,0,-90,-2.427333983,-95.46442277,0
0,0,-90,-2.597020598,-95.77694053,0
0,0,-90,-3.103276519,-96.70984778,0
0,0,-90,-2.98923082,-96.66206585,0
0,0,-90,-2.875099349,-96.61405029,0
0,0,-90,-2.760882466,-96.56580113,0
0,0,-90,-2.646580527,-96.51731843,0
0,0,-90,-2.532193888,-96.46860219,0
0,0,-90,-2.417722903,-96.41965247,0
0,0,-90,-2.303167925,-96.37046929,0
0,0,-90,-2.188529303,-96.32105268,0
0,0,-90,-2.073807386,-96.27140267,0
0,0,-90,-1.95900252,-96.2215193,0
0,0,-90,-1.84411505,-96.17140258,0
0,0,-90,-1.729145319,-96.12105256,0
0,0,-90,-1.614093668,-96.07046925,0
0,0,-90,-1.498960435,-96.01965269,0
0,0,-90,-1.383745959,-95.96860289,0
0,0,-90,-1.268450574,-95.91731989,0
0,0,-90,-1.153074614,-95.86580371,0
0,0,-90,-1.037618409,-95.81405436,0
0,0,-90,-0.92208229,-95.76207189,0
0,0,-90,-0.806466584,-95.70985629,0
0,0,-90,-0.690771616,-95.6574076,0
0,0,-90,-0.57499771,-95.60472584,0
0,0,-90,-0.459145188,-95.55181102,0
0,0,-90,-0.343214368,-95.49866317,0
0,0,-90,-0.227205569,-95.44528229,0
0,0,-90,-0.111119106,-95.39166841,0
0,0,-90,0.005044707,-95.33782154,0
0,0,-90,0.12128556,-95.28374169,0
0,0,-90,0.237603143,-95.22942888,0
0,0,-90,0.353997148,-95.17488313,0
0,0,-90,0.47046727,-95.12010443,0
0,0,-90,0.587013207,-95.0650928,0
0,0,-90,0.703634657,-95.00984825,0
0,0,-90,0.820331321,-94.9543708,0
0,0,-90,0.937102902,-94.89866043,0
0,0,-90,1.053949107,-94.84271717,0
0,0,-90,1.170869642,-94.78654102,0
0,0,-90,1.287864217,-94.73013197,0
0,0,-90,1.404932543,-94.67349003,0
0,0,-90,1.522074336,-94.61661521,0
0,0,-90,1.63928931,-94.55950751,0
0,0,-90,1.756577185,-94.50216691,0
0,0,-90,1.87393768,-94.44459343,0
0,0,-90,1.991370519,-94.38678706,0
0,0,-90,2.108875427,-94.32874778,0
0,0,-90,2.226452131,-94.27047561,0
0,0,-90,2.34410036,-94.21197053,0
0,0,-90,2.697471528,-94.03505774,0
0,0,-90,2.85245467,-93.72617466,0
0,0,-90,3.008015771,-93.41645154,0
0,0,-90,3.1641588,-93.10588017,0
0,0,-90,3.320887815,-92.79445222,0
0,0,-90,3.478206968,-92.48215922,0
0,0,-90,3.636120505,-92.16899253,0
0,0,-90,3.794632766,-91.85494339,0
0,0,-90,3.953748189,-91.54000288,0
0,0,-90,4.113471309,-91.22416191,0
0,0,-90,4.273806766,-90.90741125,0
0,0,-90,4.4347593,-90.5897415,0
0,0,-90,4.596333756,-90.27114309,0
0,0,-90,4.758535088,-89.9516063,0
0,0,-90,4.921368358,-89.63112121,0
0,0,-90,5.08483874,-89.30967774,0
0,0,-90,5.248951524,-88.98726561,0
0,0,-90,5.413712112,-88.66387438,0
0,0,-90,5.57912603,-88.3394934,0
